"Dataset","Scenario","QTL_N","H2_nominal","Repetition","Fold","SplitID","TaskID","Model","Architecture","Learning_rate","L1","L2","Best_epoch","Epoch_Last","Epoch_Stopped_by_patience","Epoch_Hit_ceiling","Inner_RMSE","Inner_Correlation","Inner_MAE","N_train","N_test","N_pred_finite","N_zero_variance_markers","Genetic_Correlation","Genetic_RMSE","Genetic_MAE","Genetic_Bias","Genetic_Slope","Genetic_R2","Phenotype_Correlation","Phenotype_RMSE","Phenotype_MAE","Phenotype_Bias","Phenotype_Slope","Phenotype_R2","Epoch_selection_seconds","Final_fit_seconds","Predict_seconds","Status","Error"
"simulated","C4",120,0.5,4,3,"R04_F03","C4_R04_F03","ANN_0","64-32",0.000125,0,0,17,42,TRUE,FALSE,0.688768054884271,0.602179311450132,0.561483787395767,800,200,200,0,0.799638817748643,0.340075996700957,0.271033360841088,-0.103342875622124,0.828205069098764,0.572425603694899,0.515356279048953,0.727730283628792,0.599500950552649,-0.172038875622124,0.841442649571169,0.212129641856976,0.549999999999955,0.189999999999941,0,"ok",NA
"simulated","C4",120,0.5,4,3,"R04_F03","C4_R04_F03","ANN_L1","64-32",0.000125,0.001,0,20,45,TRUE,FALSE,0.685009750134023,0.604194140607679,0.559192601991118,800,200,200,0,0.795451588167687,0.336132231137563,0.26624323615894,-0.0799397217897138,0.829236466783529,0.582285021557807,0.515870545511728,0.721913298765676,0.594171558111942,-0.148635721789713,0.847770507903256,0.224674710340637,0.810000000000059,0.219999999999914,0.00999999999999091,"ok",NA
"simulated","C4",120,0.5,4,3,"R04_F03","C4_R04_F03","ANN_L2","64-32",0.000125,0,1e-05,18,43,TRUE,FALSE,0.685214064550636,0.604727115638017,0.559713642966274,800,200,200,0,0.796594146096164,0.34068225039428,0.27204769208164,-0.0897356517596327,0.81227829204401,0.570899770563542,0.512983965819209,0.726910133833391,0.598411667789095,-0.158431651759632,0.824602145323766,0.213904496114916,0.579999999999927,0.25,0,"ok",NA
"simulated","C4",120,0.5,4,3,"R04_F03","C4_R04_F03","ANN_L1_L2","64-32",0.000125,0.001,1e-04,20,45,TRUE,FALSE,0.685002413314064,0.60419931107569,0.559184138241907,800,200,200,0,0.795421867769908,0.336171411521526,0.266291206051251,-0.0802132837596577,0.829526788252393,0.582187636150695,0.515940414155695,0.721909800699893,0.594091580278792,-0.148909283759657,0.848213870839449,0.224682224074765,0.730000000000018,0.300000000000068,0,"ok",NA
"simulated","C4",120,0.5,4,4,"R04_F04","C4_R04_F04","ANN_0","64-32",0.000125,0,0,36,61,TRUE,FALSE,0.693426623860391,0.567722516977179,0.565107307564827,800,200,200,0,0.828179015229803,0.356405632880486,0.283064008062428,-0.0692512655509312,0.915017427786785,0.667407393432749,0.608999293436774,0.714979853756093,0.582252265804611,-0.0687647655509314,0.976720025349844,0.364793749510475,1.16999999999996,0.42999999999995,0,"ok",NA
"simulated","C4",120,0.5,4,4,"R04_F04","C4_R04_F04","ANN_L1","64-32",0.000125,1e-04,0,35,60,TRUE,FALSE,0.698415376879583,0.561841776489689,0.570083134134073,800,200,200,0,0.828642894663632,0.355175540238277,0.281085176080808,-0.0709600299598264,0.931050956397104,0.669699241068816,0.607361250068242,0.716166681456361,0.583749867423919,-0.0704735299598267,0.990606741822713,0.362683183542147,0.829999999999927,0.310000000000173,0,"ok",NA
"simulated","C4",120,0.5,4,4,"R04_F04","C4_R04_F04","ANN_L2","64-32",0.000125,0,0.01,34,59,TRUE,FALSE,0.698369834488588,0.561811954620787,0.570000542280529,800,200,200,0,0.830224529858702,0.353511881806342,0.280173720703554,-0.0722468880448902,0.939883809677556,0.672786281819824,0.609562836219332,0.714769767866885,0.582792214748964,-0.0717603880448905,1.00171747021649,0.365166985940721,0.809999999999945,0.330000000000155,0,"ok",NA
"simulated","C4",120,0.5,4,4,"R04_F04","C4_R04_F04","ANN_L1_L2","64-32",0.000125,0.001,0.01,31,56,TRUE,FALSE,0.697989444335021,0.560852147889766,0.568920005600951,800,200,200,0,0.842954005244344,0.337471341888976,0.266585855072647,-0.0573421515065083,1.01498896840356,0.70180712041591,0.620330305650485,0.70724127786622,0.575188134219179,-0.0568556515065085,1.08424792971971,0.378469630935883,0.670000000000073,0.309999999999945,0,"ok",NA
"simulated","C4",120,0.5,4,5,"R04_F05","C4_R04_F05","ANN_0","32",0.000125,0,0,20,45,TRUE,FALSE,0.706358585453676,0.574312027983601,0.574102980064677,800,200,200,0,0.859463490236212,0.32408876954405,0.258743691321038,0.0722966542892547,0.987568754703046,0.724869045997067,0.640551336956527,0.662466732992937,0.534632115854024,0.0816601542892547,1.01969236132947,0.401052154084809,0.490000000000009,0.170000000000073,0,"ok",NA
"simulated","C4",120,0.5,4,5,"R04_F05","C4_R04_F05","ANN_L1","32",0.000125,0.01,0,103,128,TRUE,FALSE,0.720122059994765,0.546009629923868,0.58582410477506,800,200,200,0,0.852831262315848,0.347413526674063,0.278236557333097,0.0837074771152449,1.22829436600662,0.683841445061838,0.647938662009658,0.670487127143418,0.542937846285469,0.0930709771152448,1.29285124584413,0.386461603282259,1.37000000000012,0.799999999999955,0,"ok",NA
"simulated","C4",120,0.5,4,5,"R04_F05","C4_R04_F05","ANN_L2","32",0.000125,0,0.001,20,45,TRUE,FALSE,0.722188373184387,0.549912595898534,0.584638357448943,800,200,200,0,0.859440651551037,0.324112717978482,0.258741109084895,0.0723034641140267,0.987630157592111,0.724828383069648,0.640616023519348,0.662423395259717,0.534605760503561,0.0816669641140267,1.01988584395782,0.401130516337969,0.5,0.270000000000209,0,"ok",NA
"simulated","C4",120,0.5,4,5,"R04_F05","C4_R04_F05","ANN_L1_L2","32",0.000125,0.01,1e-05,100,125,TRUE,FALSE,0.720124712898812,0.546006023058227,0.585826152793833,800,200,200,0,0.85335349664546,0.346712608245134,0.277378587431459,0.0836763294672355,1.2260571590678,0.685115879109685,0.648148934408132,0.67017211157998,0.542295443686988,0.0930398294672355,1.2901252411264,0.387037986430656,1.6099999999999,0.8900000000001,0.0199999999999818,"ok",NA
"simulated","C4",120,0.5,5,1,"R05_F01","C4_R05_F01","ANN_0","64-32",0.00025,0,0,6,31,TRUE,FALSE,0.695294937956426,0.595186094766431,0.565542361734225,800,200,200,0,0.841621658574974,0.332370023226856,0.272042187393121,-0.0956226715990853,1.13650275234143,0.670866050284879,0.597883954865764,0.668978298724813,0.552806139615123,-0.0490271715990847,1.15420645879071,0.347580369417841,0.400000000000091,0.0899999999999181,0,"ok",NA
"simulated","C4",120,0.5,5,1,"R05_F01","C4_R05_F01","ANN_L1","64-32",0.00025,0.001,0,7,32,TRUE,FALSE,0.704881873314409,0.570802126103737,0.573903729389209,800,200,200,0,0.844632580803247,0.328995239843365,0.269437021088542,-0.0923073945316028,1.13808203151833,0.677515967968505,0.599977982269479,0.667535271445034,0.551488500691174,-0.0457118945316022,1.15572381602322,0.350391952196509,0.420000000000073,0.1099999999999,0,"ok",NA
"simulated","C4",120,0.5,5,1,"R05_F01","C4_R05_F01","ANN_L2","64-32",0.00025,0,0.01,6,31,TRUE,FALSE,0.705575359451308,0.570585754770609,0.574819824518809,800,200,200,0,0.84168775927622,0.332533132021932,0.27208373753728,-0.0957434929404238,1.13924715557788,0.670542929600532,0.597674487974746,0.669197758424851,0.552790473351283,-0.0491479929404232,1.15649743230321,0.347152244015522,0.400000000000091,0.0499999999999545,0,"ok",NA
"simulated","C4",120,0.5,5,1,"R05_F01","C4_R05_F01","ANN_L1_L2","64-32",0.00025,0.001,0.001,25,50,TRUE,FALSE,0.704681431977613,0.571133597285664,0.573763354407227,800,200,200,0,0.833929573222857,0.320855704446964,0.263617422027768,0.00827900477391665,0.949602001785724,0.69327546515677,0.574684896102502,0.680807170292883,0.559889645626323,0.0548745047739173,0.935524234671692,0.324304225945546,0.6400000000001,0.279999999999973,0,"ok",NA
"simulated","C4",120,0.5,5,2,"R05_F02","C4_R05_F02","ANN_0","64-32",5e-04,0,0,3,28,TRUE,FALSE,0.679130911106343,0.612992153912231,0.553526491176139,800,200,200,0,0.779369805910279,0.445286887261182,0.352615498735264,-0.264256389435249,0.984881238777377,0.393768277929993,0.522885741321938,0.806891150050577,0.657279010544497,-0.268828889435249,1.03103527463504,0.182409425711696,0.329999999999927,0.0499999999999545,0,"ok",NA
"simulated","C4",120,0.5,5,2,"R05_F02","C4_R05_F02","ANN_L1","64-32",5e-04,1e-05,0,3,28,TRUE,FALSE,0.68895210233522,0.604733762643959,0.558566187561805,800,200,200,0,0.77956254496307,0.44521140811591,0.352545659861203,-0.264313615134487,0.984756383143968,0.393973781282526,0.522941246008292,0.806879497188847,0.657209130720502,-0.268886115134488,1.03075909127564,0.182433040299904,0.549999999999955,0.0599999999999454,0,"ok",NA
"simulated","C4",120,0.5,5,2,"R05_F02","C4_R05_F02","ANN_L2","64-32",5e-04,0,0.01,3,28,TRUE,FALSE,0.690140580613695,0.603685998702231,0.559706753184325,800,200,200,0,0.779441292241188,0.445208229207294,0.352703656657653,-0.264211504908653,0.986549110644227,0.393982435575993,0.523061424587395,0.806801323103393,0.657030880124523,-0.268784004908653,1.03303355600823,0.182591451694737,0.5,0.0299999999999727,0,"ok",NA
"simulated","C4",120,0.5,5,2,"R05_F02","C4_R05_F02","ANN_L1_L2","64-32",5e-04,0.001,0.01,3,28,TRUE,FALSE,0.688998900082595,0.602190279846518,0.558156173751457,800,200,200,0,0.768241037407702,0.451539986250469,0.356746423385496,-0.263690879046239,1.04245641698925,0.376622280176074,0.515138607661649,0.811441885788755,0.657530131181306,-0.268263379046239,1.09071413489075,0.173161262447456,0.369999999999891,0.0499999999999545,0,"ok",NA
"simulated","C4",120,0.5,5,3,"R05_F03","C4_R05_F03","ANN_0","64-32",0.000125,0,0,17,42,TRUE,FALSE,0.697426104702605,0.586289998557243,0.56859167243152,800,200,200,0,0.841296486758854,0.336647068806373,0.276415530473547,-0.0108943283364428,0.823142060649311,0.674765523750571,0.569464420438576,0.688866873902866,0.552457559711814,-0.0373108283364434,0.774180707681365,0.294629259006477,0.619999999999891,0.200000000000045,0,"ok",NA
"simulated","C4",120,0.5,5,3,"R05_F03","C4_R05_F03","ANN_L1","64-32",0.000125,0.001,0,19,44,TRUE,FALSE,0.703895231509842,0.575455558105082,0.573649408898035,800,200,200,0,0.840319240086115,0.329540502782187,0.269755856717338,-0.0220174183754435,0.86777939364467,0.688351887038793,0.566541616724283,0.686002488024144,0.549140197273391,-0.0484339183754441,0.812918251985759,0.300483084843581,0.720000000000027,0.200000000000045,0,"ok",NA
"simulated","C4",120,0.5,5,3,"R05_F03","C4_R05_F03","ANN_L2","64-32",0.000125,0,0.001,17,42,TRUE,FALSE,0.704287864286638,0.575823308930551,0.574753651709199,800,200,200,0,0.841248668123839,0.336481082771265,0.276383401419122,-0.0112950862692342,0.824088453629098,0.675086162648208,0.569233587304675,0.68891089288277,0.552558084790178,-0.0377115862692347,0.774800671331943,0.294539108953701,0.599999999999909,0.169999999999845,0,"ok",NA
"simulated","C4",120,0.5,5,3,"R05_F03","C4_R05_F03","ANN_L1_L2","64-32",0.000125,0.001,0.01,19,44,TRUE,FALSE,0.701342593851075,0.578887553322431,0.572008332776316,800,200,200,0,0.840635895688557,0.328118657896625,0.268191165068019,-0.0206067344337033,0.875026888786139,0.691035377127873,0.566484419785861,0.685252844754282,0.548583139467377,-0.0470232344337039,0.819316062310688,0.302011072391167,0.670000000000073,0.210000000000036,0,"ok",NA
"simulated","C4",120,0.5,5,4,"R05_F04","C4_R05_F04","ANN_0","64-32",5e-04,0,0,2,27,TRUE,FALSE,0.679666469979329,0.598515112502758,0.553667915821568,800,200,200,0,0.851592281747253,0.400725843449155,0.326507069140031,-0.154155618400826,1.6145029032508,0.554173765770619,0.586074148808072,0.745058175709533,0.606505424717218,-0.182871118400826,1.59351239677435,0.250693065115308,0.380000000000109,0.0299999999999727,0,"ok",NA
"simulated","C4",120,0.5,5,4,"R05_F04","C4_R05_F04","ANN_L1","64-32",5e-04,1e-05,0,2,27,TRUE,FALSE,0.695089915658879,0.586819623561042,0.566918206915298,800,200,200,0,0.851740149150212,0.400614887305001,0.326423850925241,-0.153930965432402,1.61526140571301,0.554420619385338,0.586337276205953,0.744930498161299,0.606459031962272,-0.182646465432402,1.59469990894367,0.250949854392122,0.470000000000027,0.00999999999999091,0,"ok",NA
"simulated","C4",120,0.5,5,4,"R05_F04","C4_R05_F04","ANN_L2","64-32",5e-04,0,0.001,2,27,TRUE,FALSE,0.695271194023523,0.586516892245896,0.56688461624516,800,200,200,0,0.851691258594267,0.400637373166646,0.326404025132881,-0.153962617394324,1.61503367635765,0.554370598690632,0.586236041897153,0.744968595116818,0.606486405310256,-0.182678117394324,1.59429129728541,0.250873237151047,0.420000000000073,0.0299999999999727,0,"ok",NA
"simulated","C4",120,0.5,5,4,"R05_F04","C4_R05_F04","ANN_L1_L2","64-32",5e-04,1e-05,0.01,2,27,TRUE,FALSE,0.694823734452177,0.587063246215549,0.566623897790739,800,200,200,0,0.851676319982912,0.400932578593405,0.326628393915228,-0.153847733756791,1.6184976163838,0.553713642086797,0.586286043311116,0.745094910301624,0.606331331923703,-0.182563233756791,1.59787504788939,0.250619175145198,0.439999999999827,0.00999999999999091,0,"ok",NA
"simulated","C4",120,0.5,5,5,"R05_F05","C4_R05_F05","ANN_0","64-32",0.000125,0,0,8,33,TRUE,FALSE,0.697535706294865,0.588545670637043,0.568765937033471,800,200,200,0,0.834949294639039,0.362413464298349,0.279296692253617,0.0257959419439094,1.53168637844306,0.611167993998489,0.636763516593155,0.676391144660491,0.537836452151294,0.0389024419439099,1.67074286808484,0.337927128340852,0.450000000000045,0.119999999999891,0,"ok",NA
"simulated","C4",120,0.5,5,5,"R05_F05","C4_R05_F05","ANN_L1","64-32",0.000125,1e-05,0,8,33,TRUE,FALSE,0.706832505045062,0.574466397047103,0.573845949141883,800,200,200,0,0.835114638187658,0.362295972682591,0.279263754146855,0.0256387571625832,1.53175772191238,0.611420065733477,0.636676879819229,0.676400788658909,0.537929460322122,0.0387452571625838,1.67026260086815,0.337908248509866,0.4699999999998,0.0900000000001455,0,"ok",NA
"simulated","C4",120,0.5,5,5,"R05_F05","C4_R05_F05","ANN_L2","64-32",0.000125,0,1e-04,8,33,TRUE,FALSE,0.706861685215395,0.574412000731832,0.573808268140035,800,200,200,0,0.834898010390831,0.362411232183556,0.279285102833424,0.0257577217269027,1.53132630547261,0.61117278363842,0.636744660980356,0.676379002939553,0.537825608069629,0.0388642217269033,1.67040324302447,0.337950897522224,0.410000000000082,0.0599999999999454,0.0199999999999818,"ok",NA
"simulated","C4",120,0.5,5,5,"R05_F05","C4_R05_F05","ANN_L1_L2","64-32",0.000125,1e-05,1e-04,8,33,TRUE,FALSE,0.706791634019588,0.57453490728795,0.573802756287425,800,200,200,0,0.835109702080143,0.362293774437651,0.279279394122085,0.0257200852764523,1.53163982307284,0.611424781166975,0.636680784516512,0.676396861300046,0.537939997017902,0.0388265852764529,1.67015415595089,0.33791593704129,0.5,0.0799999999999272,0,"ok",NA
"simulated","C5",240,0.3,1,1,"R01_F01","C5_R01_F01","ANN_0","32",0.000125,0,0,13,38,TRUE,FALSE,0.74764612762266,0.475507565516881,0.615307288190349,800,200,200,0,0.843675798626394,0.26435873785962,0.212721973859822,-0.057765365260827,0.830640062272539,0.666263764326109,0.457056564218635,0.749231923641324,0.634585053521986,-0.141028365260827,0.807511557039235,0.16753584246298,0.409999999999854,0.110000000000127,0,"ok",NA
"simulated","C5",240,0.3,1,1,"R01_F01","C5_R01_F01","ANN_L1","32",0.000125,0.01,0,25,50,TRUE,FALSE,0.762429489198428,0.445523329030336,0.621904976294851,800,200,200,0,0.846637179733004,0.249844307680652,0.202133097989156,-0.0416515922219527,1.10618545101869,0.701904828171109,0.465099336801294,0.738283081203353,0.612740110018441,-0.124914592221953,1.09048033871169,0.191688368414343,0.740000000000009,0.279999999999973,0,"ok",NA
"simulated","C5",240,0.3,1,1,"R01_F01","C5_R01_F01","ANN_L2","32",0.000125,0,0.01,13,38,TRUE,FALSE,0.766489110808099,0.442265581637711,0.624792037872061,800,200,200,0,0.843422180917785,0.264509483827501,0.212878236521871,-0.0578272385339611,0.830791259551295,0.665883041250348,0.456724689800566,0.7493857890276,0.634785221851266,-0.141090238533961,0.807314780712756,0.167193890745759,0.529999999999973,0.1099999999999,0.0199999999999818,"ok",NA
"simulated","C5",240,0.3,1,1,"R01_F01","C5_R01_F01","ANN_L1_L2","32",0.000125,0.01,1e-04,25,50,TRUE,FALSE,0.762016107847542,0.446062285269216,0.621442610943083,800,200,200,0,0.846636461821737,0.249838667218447,0.202129953100696,-0.0416338956204829,1.10611763138936,0.701918287557766,0.465041504385601,0.738301708731933,0.61274305597532,-0.124896895620483,1.09027881984564,0.191647579079327,0.759999999999991,0.329999999999927,0.0199999999999818,"ok",NA
"simulated","C5",240,0.3,1,2,"R01_F02","C5_R01_F02","ANN_0","32-16",0.00025,0,0,20,45,TRUE,FALSE,0.743700830773425,0.46386755118355,0.605428869229024,800,200,200,0,0.830642555500307,0.295960355048451,0.241880719922225,0.0191220504525293,0.823108269625414,0.656667681072548,0.491115524633026,0.767740055278966,0.637994975921415,0.06027555045253,0.841849036067881,0.227923257579649,0.700000000000045,0.200000000000045,0,"ok",NA
"simulated","C5",240,0.3,1,2,"R01_F02","C5_R01_F02","ANN_L1","32-16",0.00025,0.001,0,21,46,TRUE,FALSE,0.741765431255687,0.470111040806856,0.603562963989987,800,200,200,0,0.837229389394187,0.286197095260577,0.233157624356905,0.0264846826856262,0.857815896734996,0.67894602544354,0.490034159644388,0.767384379656048,0.639996519783228,0.0676381826856268,0.868527849215847,0.228638461285767,0.830000000000155,0.259999999999991,0,"ok",NA
"simulated","C5",240,0.3,1,2,"R01_F02","C5_R01_F02","ANN_L2","32-16",0.00025,0,0.01,21,46,TRUE,FALSE,0.742565723252163,0.468681898440405,0.604678403616385,800,200,200,0,0.828571979372498,0.297536461140714,0.242832804701426,0.0270562193742531,0.825538278791187,0.653001183103165,0.488969656295758,0.769354754713911,0.640161436119929,0.0682097193742537,0.842745904758765,0.224672201803695,0.839999999999918,0.220000000000027,0,"ok",NA
"simulated","C5",240,0.3,1,2,"R01_F02","C5_R01_F02","ANN_L1_L2","32-16",0.00025,0.001,1e-05,21,46,TRUE,FALSE,0.741665333564642,0.470341240412012,0.603549720533279,800,200,200,0,0.836754614243949,0.286588620839717,0.233397098461292,0.0259207506810162,0.857114897963462,0.678067003073783,0.489787000355306,0.767484072982753,0.640047259913053,0.0670742506810169,0.867872546221018,0.228438028243188,0.6400000000001,0.299999999999955,0.0199999999999818,"ok",NA
"simulated","C5",240,0.3,1,3,"R01_F03","C5_R01_F03","ANN_0","64-32",0.000125,0,0,34,59,TRUE,FALSE,0.753160167112951,0.472681719424563,0.622902921889695,800,200,200,0,0.845951035216736,0.26177672155802,0.210888881546491,0.0105861605358475,0.803576793221048,0.672338925167354,0.380743030265758,0.790132714952302,0.636474555717626,0.0439161605358477,0.660054107545982,0.103744036622523,0.8900000000001,0.3900000000001,0,"ok",NA
"simulated","C5",240,0.3,1,3,"R01_F03","C5_R01_F03","ANN_L1","64-32",0.000125,1e-04,0,35,60,TRUE,FALSE,0.750926851872096,0.475664635134669,0.621936749566725,800,200,200,0,0.844811757288705,0.263244424966568,0.212050989945041,0.00925134680313022,0.799934453811824,0.668654430760021,0.382185620243507,0.789644195635262,0.63621521426752,0.0425813468031304,0.660441282417431,0.10485195935647,0.819999999999936,0.450000000000045,0,"ok",NA
"simulated","C5",240,0.3,1,3,"R01_F03","C5_R01_F03","ANN_L2","64-32",0.000125,0,0.001,37,62,TRUE,FALSE,0.751515270002888,0.475266785139895,0.622773123648904,800,200,200,0,0.842658801356322,0.268126871092796,0.217390260405628,0.00774892252913951,0.784569128730343,0.656249385492445,0.381054376191836,0.791895121054509,0.637650687813674,0.0410789225291397,0.64748814904465,0.0997413454891989,0.889999999999873,0.460000000000036,0,"ok",NA
"simulated","C5",240,0.3,1,3,"R01_F03","C5_R01_F03","ANN_L1_L2","64-32",0.000125,1e-04,1e-05,35,60,TRUE,FALSE,0.751482606618627,0.475213325414163,0.622393282408719,800,200,200,0,0.844982667789625,0.262982846218041,0.211949704584012,0.00982646793431279,0.800725345123101,0.669312601561352,0.382626388380726,0.78937183449318,0.636155417416299,0.043156467934313,0.661722815697621,0.105469355135793,0.920000000000073,0.450000000000045,0,"ok",NA
"simulated","C5",240,0.3,1,4,"R01_F04","C5_R01_F04","ANN_0","16-8",0.001,0,0,5,30,TRUE,FALSE,0.765546305587865,0.45318234545513,0.633527665157728,800,200,200,0,0.782454509034944,0.349386275507583,0.270392948580812,0.0529894047762261,0.651973557851563,0.424543671900497,0.44528445477787,0.760565613170931,0.605354040027179,0.121692404776227,0.653055814072145,0.119781895768103,0.550000000000182,0.0599999999999454,0,"ok",NA
